StudentNo,The Godfather (1972),Taxi Driver (1976),Seinfeld (1989),The GoodFellas (1990),The Shawshank Redemption (1994),Pulp Fiction (1994),Cowboy Bebop (1998),One Piece (1999),Fight Club (1999),Shrek (2001),Zoolander (2001),Spirited Away (2001),The Lord of the Rings: The Return of the King (2003),Arrested Development (2003),The Office (2005),Naruto Shippuden (2007),Transformers (2007),The Dark Knight (2008),Iron Man (2008),Breaking Bad (2008),Despicable Me (2010),How to Train Your Dragon (2010),Hot Tub Time Machine (2010),The Social Network (2010),Inception (2010),Downton Abbey (2010),Black Mirror (2011),The Hunger Games (2012),21 Jump Street (2012),Frozen (2013),The Wolf of Wallstreet (2013),Attack on Titan (2013),The Grandmaster (2013),Boyhood (2014),Interstellar (2014),Guardians of the Galaxy (2014),The Hunger Games: Mockingjay - Part 1 (2014),Mad Max: Fury Road (2015),Fifty Shades of Grey (2015),Minions (2015),Furious 7 (2015),Stranger Things (2016),Zootopia (2016),Deadpool (2016),Moonlight (2016),Get Out (2017),It (2017),Beauty and the Beast (2017),Star Wars: Episode VIII - The Last Jedi (2017),Ozark (2017),Jurassic World: Fallen Kingdom (2018),Black Panther (2018),Deadpool 2 (2018),Burning (2018),Roma (2018),Game Night (2018),Bohemian Rhapsody (2018),1917 (2019),Parasite (2019),Knives Out (2019),Avengers: Endgame (2019),Star Wars: Episode IX - The Rise of Skywalker (2019),The Irishman (2019),The Lion King (2019),Euphoria (2019),Ne Zha (2019),Nomadland (2020),Sonic the Hedgehog (2020),Squid Game (2021),Dune (2021),No Time to Die (2021),"Hi, Mom (2021)",Judas and the Black Messiah (2021),F9 (2021),The Battle of Lake Changjin (2021),Raya and the Last Dragon (2021),The falls (2021),White Lotus (2021),Top gun: Maverick (2022),Inventing Anna (2022),Severance (2022),Avatar: The way of water (2022),M3gan (2022),Spy x Family (2022),House of the dragon (2022),RRR (2022)
2169642,4.083746639466747,4.0,3.0,5.0,5.0,4.0,4.36874920385703,5.0,4.0,4.0,3.0,5.0,5.0,2.0,5.0,5.0,3.0,5.0,4.0,5.0,3.0,3.9425116308204857,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,3.833590736477584,3.516561550532285,5.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,3.3987475039671047,4.0,3.0,4.0,4.0,2.6796331121239456,3.0,3.8707919017541155,3.0,4.0,4.0,3.693226433024571,3.738068544115374,2.0,4.0,3.0,4.0,4.235191133328054,4.0,2.0,3.0,3.0453908235562994,3.1891310966719857,3.8307911033708084,3.6134485206176334,3.199502661161314,3.0,4.08469667936113,3.4735184919119177,3.9557305526727706,3.8182498872104444,2.592653247225113,1.4989360925158488,2.996947722488296,2.433936012513106,3.4551472338857407,4.0,2.6878308427986757,3.6969368548596533,4.0,2.09727505181546,4.248874563792655,5.0,3.8216684531961667
2237898,3.8770774555038905,3.9385639831557144,3.5488035183315203,4.090677554273498,4.442100996400096,5.0,4.206525474809978,3.392028366705974,4.0959883651111655,3.0,2.9673094352439895,4.0,4.1150678211612535,3.799193406242785,3.0,3.6511851241523336,2.6108962608301582,4.133533339654995,3.6259960779003206,4.5087737509996515,2.0,2.0,2.3237639166797432,3.6880899277761117,4.079553600185316,2.6379776391088843,3.637050148724019,4.0,3.6010879741901367,2.0,3.0,4.032672432289095,3.587910349468141,3.2214412350749333,5.0,4.0,2.426161456119691,3.2548490120912366,1.563021863398504,2.488953830259509,2.47923533500028,4.0,2.0,3.9239234060391164,3.9214542438243027,3.99028388287079,2.88282600534107,2.253995847611729,3.0,3.6309129457516205,2.1020735508842594,4.0,3.703313801715168,3.4256565751808723,3.4774917041453195,2.734030209872024,3.545540556000835,5.0,5.0,3.0,2.0,1.8399749607903855,3.545611273903479,2.6767925822134084,2.84294880039968,3.584674120405486,3.3334374918787004,2.854937785079255,4.0,3.878175651803057,3.1716857164265573,3.729097572151551,3.5701771321676423,2.1534516848890712,0.8891720070170157,2.6207948976661095,1.9699828844680147,3.150449505510936,3.9845698887016487,2.2634719943943815,3.4299456282529843,3.409714805778757,1.5808204679234379,4.067956676951172,4.014151725979149,3.574128815182399
2165782,4.0,5.0,4.462454857258502,4.427930029987462,4.405539524383474,4.418099286516266,4.42054892445197,4.472443590195029,4.427591658309401,5.0,4.499504026338597,4.408543327835918,5.0,4.446501578346505,4.0,4.455931741142501,5.0,4.0,5.0,1.0,5.0,4.0,4.540506725113153,4.453580397682452,4.4286387788257375,4.520486990315936,5.0,5.0,4.459123618469138,5.0,4.440955326888364,4.431625753872564,4.459963214366326,4.4833123361831735,4.413676561779269,5.0,3.0,4.481183801404805,4.588976454690974,5.0,5.0,5.0,5.0,4.438554562226792,4.438711881812741,5.0,4.504886782535049,3.0,4.546674265769204,4.45722335766455,5.0,5.0,4.452610427572649,4.470301010901648,4.46699840041403,4.0,4.462662752827188,4.420400622674195,4.399756700534586,5.0,4.0,4.571330734070661,4.462658247124365,5.0,4.5074275088318165,4.460169406658236,4.47617663459077,4.506663645650039,5.0,4.441469323238163,4.0,4.450967646849331,4.461093064153639,4.551357956201383,4.631909956492262,3.0,4.563047441624228,4.48783548554686,5.0,4.544348149622675,4.470027739243201,4.471316720824058,4.587842438838341,4.429377662302297,4.432805777538354,4.460841287606941
2126203,4.0,4.02047957751803,3.0,5.0,5.0,3.0,5.0,3.0,3.0,5.0,2.6243269419151134,5.0,4.274199160252854,3.820138072089969,3.0,5.0,4.0,5.0,5.0,4.840140985470784,1.0,4.0,3.0,2.0,4.0,2.150921225411164,3.0,2.0,3.0,2.0,3.945269447632925,5.0,3.516424285412318,2.989634659533886,4.560717453727823,4.0,2.0,3.037657452355017,0.6057008270702036,1.0,1.9227333762634542,3.3898456660885534,2.0,3.0,3.995884781320277,5.0,2.5028842536133276,2.0,1.0,3.5782393762842584,1.3805733214411016,4.0,3.6823136852187695,3.2831887910769244,3.357700413263024,2.288994246655417,3.0,4.409013010579722,5.0,3.0,4.0,1.0,3.4556204869022933,1.0,2.445561829847999,3.5117722920240197,3.150626306317353,2.4627956771381663,2.0,3.9336729539002033,2.918112421984442,3.719377170921807,3.4909332561810595,1.4544280255013367,-0.36294045755538784,3.0,1.1906964941437663,2.887585932400622,4.086611845747154,1.6125793004847597,3.28935419103695,3.0,0.6312858487012156,5.0,4.129134951733898,3.4966136956374125
1966372,4.178156311890273,4.1998063750738694,4.062567551998758,4.253367188337403,5.0,4.3076962734481725,4.294158478642584,4.007365346443566,4.0,4.0,3.0,4.0,3.0,5.0,4.0,4.09861720904575,3.0,4.0,4.0,5.0,3.0,3.0,3.631218022418001,4.111611784617774,4.0,3.7418560305076,5.0,4.0,4.0,4.0,4.0,4.232942965277585,4.076337484980051,3.947299795189252,4.0,4.0,4.0,3.0,3.363352619232089,3.6893831555435277,3.685961169550055,4.0,3.8993469470994246,4.0,4.0,4.0,3.828069755721433,3.6066519400385673,3.5971334343897965,4.0,3.553158476531051,4.0,4.0,4.019206197863172,4.037457900472968,3.7756771667042077,4.06141862810725,4.294978060592861,5.0,4.239797474552098,4.072610151520215,3.460870763229102,4.061443528636178,3.755523186594852,4.0,4.075197974157781,3.986734873550778,3.81825001546605,5.0,4.0,3.9297803455860834,4.126051014244891,4.070093429742808,3.571249266333952,3.1260828867546255,3.7358058037000297,3.506647941897043,5.0,4.216005545850405,3.6099885925446773,4.020716419265408,4.013592930567147,3.3696196980095197,4.245366924728429,4.226421626748181,4.071484859544073
2234549,4.439180255403824,4.460064982434725,4.327677592446067,4.511732405068831,4.631098109091572,4.5641409409125835,5.0,4.0,4.513536293479728,5.0,4.130165297327756,5.0,5.0,4.412725889366271,3.0,3.0,4.0,4.526288949625318,4.353897084698743,4.653744407937635,4.0,5.0,3.911576396629356,4.374988096900587,4.507954004279124,4.018303318329272,4.357651748696692,4.0,4.345436711886828,5.0,4.442293431149262,5.0,4.340960754213743,4.216484585016194,3.0,4.378813773472387,4.0,4.227831986314338,3.0,5.0,3.9643843572791737,4.0,4.0,5.0,4.454253429088765,5.0,3.0,5.0,3.0,4.355567165069892,3.836276278833845,5.0,5.0,4.285849075035637,4.303455574546622,4.050928867333502,4.0,4.551872320652604,5.0,4.498642384689201,5.0,4.0,4.326593303642622,4.0,4.0,4.3398615254369,4.254525621665301,5.0,4.3470833277062315,4.4395532725640106,4.199584453150942,4.388916895479212,4.334937428180473,3.8537275538533695,3.4242979377821783,4.012466968833217,3.7914099053893326,4.1923712881686095,4.475691507721321,3.891097433396494,4.28730590966353,4.2804342384028375,3.659225650551546,4.0,4.485739377071035,4.33627967052571
2264659,3.8516900075259004,3.8406213557857845,3.9107850650073233,3.8132382491452175,3.7499758753738686,3.785462361502273,3.7923835946996776,3.939007337773698,3.812282210190592,3.0,4.0,4.0,3.0,3.0,3.0,3.8923545830350537,4.0796247961529115,3.8055234572785657,2.0,3.737973611961051,4.0,3.881079714057874,4.131313646411635,3.8857110720994212,4.0,4.074749673808925,5.0,5.0,3.9013729473382694,5.0,3.0,4.0,3.9037451505570893,3.9697160088188626,5.0,3.883683509968448,4.0,3.963702023913115,5.0,4.101576569132723,4.0,4.0,5.0,3.84325691605511,3.8437014084941756,3.831310868109174,3.0,4.0,4.148739481680114,3.896003930157103,4.171221794535142,3.8788237699905888,4.0,3.932953671345169,4.0,4.057458528982201,4.0,3.79196458127218,5.0,3.820175801004946,4.0,4.0,3.9113597249075114,4.0,4.0,2.0,4.0,4.0,4.0,3.8514923129602456,3.978672873502884,3.8783289779788275,4.0,4.16197283067144,5.0,4.0,3.0,4.0,3.0,4.14216724826565,3.9321815666815443,4.0,4.265056477742918,5.0,3.8270142383718415,3.906226068073153
2166142,4.0,3.0,3.0,1.0,5.0,3.0,2.0,2.0,5.0,2.0,3.0,4.0,4.0,1.0,1.0,5.0,3.0,1.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,3.447353280547156,3.456699828841553,5.0,5.0,5.0,3.407899953294935,5.0,5.0,4.0,3.3800276789833323,3.387066500382429,3.286110010452892,3.396307023637481,3.4863798878785537,3.5303780770269206,4.0,4.0,3.0,3.0,3.0,3.300900337419984,5.0,3.3675050197381386,3.3025283515409463,3.0,3.4414763726330095,1.0,3.4212326885108575,3.3996524857398778,3.207271805028361,1.0,3.2707335050865196,3.1823581191888572,3.342656624837713,3.455923911327011,3.2222117371622696,3.3806101001936,3.377862906369686,3.129512784373986,5.0,3.459940902765313,3.400189094628915
2235426,5.0,4.578004384255081,4.522314099880355,4.599738882228408,5.0,3.0,4.616291622234522,5.0,5.0,5.0,4.0,5.0,5.0,4.558090648095998,4.508829343665411,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.347276326829,3.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,4.5755596872297595,4.585394297247575,4.427156995882289,5.0,4.0,4.534046170666278,4.0,5.0,5.0,4.50471845100655,4.0,4.405896552837681,5.0,4.616624201244285,5.0,4.0,5.0,4.0,4.521857981274095,5.0,4.0,5.0,4.491541878631025,4.423172233297951,5.0,4.569375896633942,4.0,5.0,4.5253680336167745,4.3229415430915195,5.0,3.0,4.296726904636726,4.0,4.0,4.338661614459224,4.50533128531593,5.0,4.2411220714089675,5.0,5.0,4.525932663359173
2011615,4.292642909818182,4.28469816372282,4.335059568884182,4.265043391428098,4.219635557772827,4.245106692715577,4.250074546227571,4.355316669444161,4.264357175353177,4.0,5.0,4.225727256187954,3.0,4.302706398843974,4.0,4.321830721945746,5.0,4.259505945314677,5.0,2.0,5.0,5.0,4.493348367480844,4.317062209139975,4.266480730536066,4.452748445193571,4.323657118639963,4.0,4.3283038332394055,4.0,4.29145862855795,4.2725383010285585,4.330006529530032,4.3773584320823,5.0,5.0,5.0,4.373041774171351,4.591644737241856,3.0,4.473259723824839,5.0,5.0,4.286589889802061,4.2869089331374735,4.278015375037131,4.421111301645729,4.0,5.0,4.324450113808392,4.521993238728195,4.312118710345228,4.315095114596621,4.350971529326835,4.344273851735171,4.440337380271492,4.335481180060256,4.249773790962144,4.207908019858666,4.270022957986254,4.33137431851522,4.0,4.335472042517409,3.0,4.426263881899506,4.330424686469302,4.362887264854001,5.0,5.0,4.292501010590938,4.383787400794646,4.311763563485814,4.332297859261711,4.515354609989341,4.678713664693132,4.454968647296349,4.539060828106259,4.38653135642518,4.2787536869015,4.501138757220707,4.3504173357669,4.353031383981953,4.58934495875049,4.267979182540127,4.274931383135463,4.33178725768116
2169492,3.997822611983389,4.060104974399878,3.6652997470944526,4.214187387680264,4.5701593870769415,4.370479946271455,4.331534755430598,3.506495417360073,4.219566937606876,4.0,3.0762792476610734,5.0,5.0,3.9189304909318934,3.5697022420291815,3.7690065024120116,2.7152529326843307,4.257597865694052,3.7434914283379426,4.637695103011162,3.243103253293006,3.8324492316913212,2.4244041662498557,3.8063889736945202,4.20291945360619,2.7426848316890164,4.0,3.0,3.7182609331119014,2.0,4.007106714177149,4.0,3.7049127472561096,3.333700335874956,5.0,3.0,2.528127061419175,3.0,1.6538156474734067,2.0,2.581887888148697,3.0,2.0,5.0,4.042773779639216,4.0,2.9907023286130907,3.0,3.0,3.748471936380334,2.1998444092750487,4.0,4.0,3.5405588837426754,3.5930649271209987,2.8399806337414826,4.0,4.333892508367589,4.662096719982935,4.17515037311373,3.0,3.0,3.6620661846868443,2.782002165842292,2.9503089835151166,3.701634630910292,3.4471461868919713,2.962453144477455,3.7231714652473284,4.0,3.283300819704089,3.8479273897732473,3.686950004702583,2.2518875426991833,0.9712439919864342,2.7252796899332847,2.0660440619183364,3.261789743455169,4.106706345333299,2.3633318712614706,3.544903451049737,3.524410776224147,1.6718446235737803,4.1911724286339025,4.13667106737283,3.6909528352913235
1814148,4.433176867088241,4.482044301273848,4.172275729355101,4.602939076263073,4.882238665705604,4.72556795584188,4.6950111260040055,4.047676086204285,4.607159930960732,5.0,3.7101236950832943,5.0,4.0,4.371277231562754,4.0,4.253645202885893,2.0,2.0,3.0,4.935227939483048,5.0,4.0,3.19865525679447,4.0,3.0,3.448381806453765,4.242411197521828,3.0,4.213829664878494,1.0,4.440461276916695,5.0,4.203356529812691,3.912099143640605,5.0,5.0,3.0,3.938650526634229,2.5940429353529924,5.0,3.3222187363512234,5.0,3.8038623857073732,5.0,4.468446053126787,4.523149546470398,3.64297909270904,3.143205930679582,3.1217212382612667,4.237533554015339,3.0,5.0,4.0,4.074402660743224,4.11559948629038,3.524721174757431,4.0,4.696861045178617,5.0,5.0,5.0,2.8141559873688102,4.1697386403300865,4.0,3.6112860249363057,4.200784483272279,4.001110019964341,3.620814468680909,4.217682523001306,5.0,3.87255512276682,4.315567408777907,4.189262762243992,3.063296795422848,2.0584896236719317,3.434725538672018,2.917481933662275,3.8556772931201815,4.0,3.1507372549699477,4.077811456567682,4.0,2.608188670499122,5.0,4.542118909301469,4.192403427638849
2163869,4.079962216560747,2.0,1.0,4.203312098737643,4.0,4.292414720110535,4.270212008573483,3.799855848174802,4.2063789881953895,5.0,5.0,4.379026782631003,5.0,5.0,3.0,3.9495138103222587,3.0,5.0,4.0,5.0,5.0,2.0,5.0,5.0,4.0,3.3644062910805976,5.0,1.0,5.0,3.0,4.085255097104866,4.1698152745149635,3.912973864662012,3.7013451138221947,5.0,3.0,1.0,4.0,2.7436403408631813,5.0,5.0,5.0,1.0,4.0,5.0,5.0,3.0,3.1426643115025112,3.127053450338017,4.0,3.054932154498269,3.0,3.0,3.8192754812980665,3.84920925514564,2.0,3.888506137061901,4.271556167048648,5.0,5.0,1.0,2.903575341495661,3.88854697526848,3.0,3.4827731305180274,3.9111050056311627,3.7660207631340374,3.4896965348430475,3.0,4.0,5.0,3.9945067262252754,5.0,5.0,2.3545052193517026,3.0,2.97865237638503,3.6603487775485,5.0,3.1481366010560468,3.8217523256166928,3.8100694210538566,2.7539186870985537,4.190191236168719,4.15911992861239,3.9050152979752206
2137371,4.071897695544686,4.124906745235346,4.0,5.0,4.559018404740739,4.0,4.355922946161804,3.6537249309986795,4.260626181741047,2.0,1.0,5.0,3.0,4.00475193866002,3.7075207983947838,3.0,1.0,4.292994628899071,3.855434256640571,4.616498628401997,3.0,5.0,2.732747840946248,3.9089668937767725,4.246457366166652,3.003639229057335,3.8649642433214844,3.0,4.0,1.0,4.079799474080818,4.206039956801152,3.8225996122384895,3.50665756384433,4.448914381006862,4.0,2.8210272813971744,3.5354592311289053,2.076893382348226,5.0,3.0,4.0,3.389247518171657,5.0,4.110156017603613,4.1694957444632275,3.2147290353605156,2.6725990704547664,4.0,3.8596732095007464,2.5416231171215715,3.941950977863409,5.0,3.6827166376721796,3.727404978873646,3.0864485157571964,4.0,4.357929649789382,4.637267052662132,5.0,3.0,2.315661468013456,4.0,5.0,3.18034991494193,3.819809579466367,3.60321229491805,3.1906859138817123,5.0,4.072844477619001,3.4637621059100088,3.944320593870293,3.807311368895486,2.5859174717141196,1.4959508265538877,2.9888255645076054,2.427744500664633,3.445453845504705,4.164569569373957,2.6807686899610434,3.686414335950295,3.668972845679582,2.092237997627678,4.236459373054103,4.190072799789953,3.81071821213889
2111663,4.678303389254288,4.695975448440868,4.583953022293054,4.739694944963709,4.840698792570455,4.784041550305614,4.772991203291319,4.538893724519723,4.741221343786934,3.0,4.416823762511803,4.827148598058669,4.7467050373608215,4.655918460704954,4.556828091541301,4.613378879741499,4.31438579839738,4.0,5.0,4.85986144348624,5.0,5.0,4.231860081399,4.62398581916084,5.0,4.32216935258515,4.60931629673495,4.405677341846145,4.598980281657962,4.0,5.0,4.723023488825581,4.595192854185324,4.489864676990427,4.803992516274985,5.0,4.261290518384966,4.499466523691989,4.013212532013318,5.0,4.276544668597355,4.5698842782562,5.0,4.691767548674674,4.691057878077425,4.7108404467387786,4.392542082759387,4.211807795264303,4.204038229246577,4.60755238164151,4.168143273586775,5.0,4.6283613663184795,4.54855892620215,4.563457042943933,4.3497761598057725,4.58301520281237,5.0,4.866785182449283,4.728618543794563,5.0,4.092812595896104,4.583035528093514,4.0,4.381080835022156,4.594262718207238,4.522053915096685,3.0,4.600373600908677,4.0,4.475564268364458,4.635771970472045,4.590096087825749,4.1829100437997635,3.8195389745752655,4.3172308004281,4.130178630533242,4.469460694288448,5.0,4.214531367942728,4.5497916580320235,4.543977046184331,4.0183280915450625,4.733164657693547,4.717700387479868,4.591231854940764
2265691,5.0,4.770321452017239,4.712366010177057,4.79293998319124,5.0,4.815882952693713,5.0,5.0,4.793729674338508,4.0,4.6259007332845155,4.838184629999448,5.0,4.749597740677883,4.698332772363337,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.53020871667764,4.733077206232652,4.791285906566302,4.576930733811531,4.0,4.0,4.720140448618437,5.0,4.0,5.0,4.0,4.6636888674696655,5.0,5.0,4.545434721306576,4.668656437689368,5.0,5.0,5.0,5.0,5.0,5.0,4.767777318909307,4.778011943769062,4.613338467610888,4.519834551942905,5.0,4.724575273493496,5.0,4.0,5.0,4.69405467245638,4.701762298224254,4.591213273168041,4.71188082391357,4.810512098959098,5.0,4.787209543797704,5.0,4.0,4.711891339313832,4.5827023227248365,4.607408925647795,5.0,4.6803421536115435,4.609191628017656,4.0,4.761342007611267,5.0,4.7391748389150115,4.715544160208648,1.0,5.0,4.5743757456528655,4.477603237448865,4.653132750507582,4.0,4.521243607820285,4.694692433307734,5.0,4.4197367224122335,5.0,5.0,4.716131755811079
2137456,3.629691506058464,4.0,3.0,3.6396620750248165,3.656066054640461,3.6468643829297984,3.6450697021184886,3.6070500587006022,3.639909976622378,3.0,3.0,4.0,2.0,3.626055982062877,3.0,3.6191471519983085,3.0,2.0,4.0,3.659178250288969,4.0,5.0,3.557184892744954,3.0,3.6391428236197205,3.5718519720567166,3.0,4.0,3.616808683563167,3.0,3.6301193380884946,3.6369544729568464,3.6161935695399987,3.0,3.0,4.0,4.0,3.600646708590632,3.5216744639036888,3.0,3.5644420920982816,5.0,3.0,3.0,3.6317629556083593,3.634975831758676,3.0,3.0,4.0,3.6182008736304296,4.0,5.0,3.0,3.6086197788165815,3.611039373803648,3.576335578509644,5.0,3.645178352605557,3.660302730944953,5.0,4.0,4.0,3.614219104862502,4.0,4.0,3.616042506664813,3.6043151144677608,3.581979383564521,4.0,3.62974276840339,3.0,3.622784001609279,3.615365806504736,3.5492349439262787,3.490220047427668,3.0,3.5406708639548308,3.5957734782578368,5.0,3.554370545875627,3.608819986118461,4.0,3.522505279127759,3.6386014946429572,3.6360899509803466,3.6155502658203393
2167481,3.2757411681031643,3.3154397444125077,3.0637921697957378,4.0,3.6405467769327937,3.513271747363187,3.0,1.0,3.417080283871794,4.0,3.0,3.0,4.0,3.225455585375499,3.0,3.0,2.45823540386735,3.4413210743974947,3.0,3.0,3.0,4.0,2.2728493410914044,3.1537219863809574,3.4064692314274363,2.475720407545685,3.0,1.0,3.0975494584240573,4.0,4.0,3.0,3.0890413679434183,2.8524317778696697,3.558089667935888,4.0,1.0,2.8740014002870757,1.7816787122192428,3.0,2.373228955940847,4.0,3.0,4.0,3.304392896941672,3.348832529205578,2.6338059577027555,2.22780381454068,1.0,3.1168058541691903,3.0,3.0,3.0,2.984282747055009,3.0177499292376204,2.537736437004067,4.0,3.4899510328103704,3.0,3.3887693093596383,3.0,1.0,3.0617311075782987,2.500781149136157,3.0,3.0869519071899045,2.924741796289669,4.0,2.0,3.0,2.820307289314087,3.1801984384051027,3.0775919739525848,2.1628878033632937,1.3466097472570115,2.464626426499424,2.0444317699515095,2.806596198905323,3.345143307481442,2.2339220578459433,2.9870519602010535,3.0,1.793170323258559,3.3989817157138926,3.364242724368038,3.080143365219953
2138420,4.570006670226505,4.57454823661347,4.5457594418381815,4.585783769143485,5.0,4.597180463216905,4.594340619595141,4.53417959197309,4.586176040441101,4.0,4.0,5.0,2.0,5.0,4.0,4.553321632734248,4.476482996453606,4.588949216954715,5.0,5.0,5.0,5.0,4.455274600848827,4.556047524438596,5.0,4.4784833025694395,3.0,5.0,4.54962131754261,3.0,4.57068365749578,4.581499349086982,4.548647981434962,4.521579550750216,4.602307688939574,5.0,5.0,4.524047142317912,4.399084071471448,4.467475988496342,4.4667581533365635,5.0,5.0,5.0,4.573284463556106,4.578368412626877,4.496568485656705,4.450121336719862,4.448124625442763,4.551824273108793,4.438899932249683,5.0,4.557172002219363,4.536663465222987,4.540492152390069,5.0,4.545518430341698,4.594512544536199,4.618444861129541,4.582937229829237,5.0,4.419540599525907,4.545523653763183,4.481350282502242,4.493623044102525,4.548408944532199,4.529851906578247,4.494508583942128,4.0,4.0,4.517904469400054,4.559076463401595,4.547338156556238,4.442694864494719,4.349311642055153,4.477214137372564,4.429143347294604,4.516335903644853,5.0,4.450821271345375,4.536980266642877,4.5354859616814736,4.4003987260329,4.5841055417875065,4.580131358074116,4.5476300388829385
1811837,3.8240336944715922,3.860401364276714,3.6298682633007866,3.950372555341776,4.158230312042733,4.041634285682584,4.018893564456782,3.5371398695256238,3.953513760778444,3.759606276877908,3.2859297516464854,4.0,3.964798759040504,3.7779673203440285,3.0,3.6904243001564314,3.0751206990573365,5.0,3.675525639396362,5.0,4.0,4.0,2.9052894420124753,3.7122525243816225,3.9437930280102416,3.0911386246212156,5.0,3.262991318609465,3.660793148787473,3.0578096951483955,3.8294548305672627,3.9160640457560665,3.6529989290940286,3.436242051530587,4.082691761498324,3.7189143755103706,2.9658549031862855,3.4560018761596822,2.45533045331714,3.0,2.9972467117030415,3.600915924905859,3.35569109282173,3.851741846579636,3.8502814018358356,2.0,3.2359600168110463,2.8640234574837296,2.8480343184434807,3.6784338378801675,2.774165400208048,3.0,3.7212570468634505,3.557030073585905,3.587689193989641,3.147951203097394,3.627938306590581,4.020270294191617,4.0,3.927578216770611,2.0,2.619140952659184,3.627980134376778,3.114096646292619,3.2123736951005113,3.6510847844112972,3.502484902483453,3.2194648653580744,4.0,3.824683248803485,3.4068129661310467,3.736507471393378,3.6425101957731467,2.8045542200690585,2.0567659220123096,3.0809754833445417,2.696037232558594,3.394252303885415,3.8876126517876055,2.8696283499760793,3.5595669360801816,2.0,2.4658578614677538,3.936933751823384,3.905109533322841,3.644847512719535
2165393,4.0,3.9173667872864435,3.930104378724675,3.9123956301374423,3.9009109141859546,3.907353167124078,3.9086096548681755,3.935227878949291,3.9122220698491086,3.9229359946446567,3.9491079327599956,3.902451648907875,4.0,3.921921496210111,3.9331886387035677,3.926758490202288,3.9607557159720113,3.9109950789419785,3.9275816824160534,3.898732011026719,3.9437256939271115,5.0,3.970139362643665,3.925552420441262,3.912759167220191,3.9598706812821685,3.9272204291577344,4.0,3.9283956932693718,3.961712196816819,3.9190766688659293,4.0,4.0,3.9408027624570785,3.0,3.925184334741026,4.0,3.9397109774945243,3.0,3.9647408632606016,3.965058469157501,3.9317040754974806,3.945253425713885,3.9178452495897336,3.9179259432011317,3.9156765518437746,3.951868898816133,3.0,4.0,3.9274209964063167,4.0,3.924302092581642,3.925054895669399,3.9341288901625595,3.9324348889631433,3.956731629188918,3.9302110141707955,3.9085335867425615,3.897944742252341,3.9136550803881662,3.9291722916751377,4.0,3.930208703069921,4.0,3.9531721083257767,3.928932107252586,3.937142661727208,3.952780301556261,3.9282372648906185,3.9193403119556365,3.9424288008204775,3.9242122675344393,3.929405876990473,3.9757052622698916,5.0,3.9604322229469586,3.9817011259665342,3.943122812149875,3.915863288390386,3.9721097366102573,3.933988721493287,3.9346498761623536,3.9944191728502676,3.9131381612009264,3.914896537292624,3.9292767337646253
2174783,5.0,5.0,4.0,4.848299302746821,5.0,5.0,4.0,3.8581381620849156,5.0,5.0,3.0,5.0,5.0,3.0,5.0,4.225428291565711,2.0,5.0,4.0,5.0,2.0,5.0,1.0,5.0,5.0,2.789459142856381,4.0,2.0,4.0,4.0,3.0,5.0,5.0,3.6163734082660204,5.0,5.0,1.0,5.0,1.0,2.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0,3.0,5.0,2.0,4.0,3.0,3.905797768443083,3.9792611479690683,1.0,4.0,5.0,5.0,5.0,4.0,3.0,4.075803664719105,3.0,3.0,5.0,5.0,3.0969460897175813,4.0,5.0,3.5458573581856796,4.335849773126813,4.11061964772321,2.0,0.31096291000891796,3.0,1.8427430226899246,3.5157603206484875,4.697918125690862,2.258690707204268,3.9118764324676247,5.0,1.2912022650027493,5.0,4.0,5.0
2121503,3.0,4.090003833778515,3.0,4.202939551245258,4.463851567704781,5.0,4.0,3.6842320705405918,4.206882527719183,3.0,4.0,4.428848855855091,4.221047944006882,3.986529068300634,5.0,3.8766412955918974,5.0,4.0,5.0,4.51335231455369,3.0,3.0,2.891106176372272,3.904041023601658,4.194680644911101,3.124392081894495,3.8661468763258124,2.0,4.0,3.0,4.051158410635697,5.0,5.0,3.5575807799307095,5.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,3.456469744201058,5.0,4.077300820675458,4.12840293215421,3.3061781362734326,2.839307333714345,3.0,3.861590350462711,2.0,4.0,5.0,3.7091991120959644,3.7476837616677514,3.1957056794515513,3.7982061828469904,4.290678206173161,4.531237640084262,4.174327114861563,5.0,2.531920257362159,3.7982586868873214,3.153209980361595,3.27657156851271,3.8272606395966,3.640731662016893,3.2854727111033153,3.0,4.045168915514378,3.520640123320043,3.934486878663303,3.8164974463080794,2.7646589833355084,1.8260028762578204,3.1116348688554116,2.6284437827057707,3.5048734386093554,2.0,2.846342836384191,3.712383491256827,3.697363250562458,2.3395127136328995,4.186070585754442,4.146123454826963,3.8194313472953034
